Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
L-ISE-31-BLST-TZN013_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN013_Sts//Value,,L-ISE-31-LCS-TZN013,,
L-ISD-31-LAMP-TZN008_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN008_Sts//Value,,L-ISD-31-LCS-TZN008,,
L-ISE-31-BLST-TZN012_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN012_Sts//Value,,L-ISE-31-LCS-TZN012,,
L-ISD-31-BLST-TZN005_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN005_Sts//Value,,L-ISD-31-LCS-TZN005,,
L-ISB-31-BLST-TZN004_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN004_Sts//Value,,L-ISB-31-LCS-TZN004,,
L-ISE-31-BLST-TZN003_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN003_Sts//Value,,L-ISE-31-LCS-TZN003,,
L-ISC-31-BLST-TZN007_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN007_Sts//Value,,L-ISC-31-LCS-TZN007,,
L-ISB-31-BLST-TZN001_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN001_Sts//Value,,L-ISB-31-LCS-TZN001,,
L-ISB-31-LAMP-TZN007_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN007_Sts//Value,,L-ISB-31-LCS-TZN007,,
L-ISA-31-BLST-TZN002_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISA-31-BLST-TZN002_Sts//Value,,L-ISA-31-LCS-TZN002,,
L-ISB-31-BLST-TZN006_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN006_Sts//Value,,L-ISB-31-LCS-TZN006,,
L-ISC-31-BLST-TZN002_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN002_Sts//Value,,L-ISC-31-LCS-TZN002,,
L-ISC-31-LAMP-TZN006_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN006_Sts//Value,,L-ISC-31-LCS-TZN006,,
L-ISC-31-BLST-TZN001_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN001_Sts//Value,,L-ISC-31-LCS-TZN001,,
L-ISA-31-LAMP-TZN001_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISA-31-LAMP-TZN001_Sts//Value,,L-ISA-31-LCS-TZN001,,
L-ISE-31-BLST-TZN001_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN001_Sts//Value,,L-ISE-31-LCS-TZN001,,
L-ISC-31-BLST-TZN005_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN005_Sts//Value,,L-ISC-31-LCS-TZN005,,
L-ISC-31-BLST-TZN006_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN006_Sts//Value,,L-ISC-31-LCS-TZN006,,
L-ISB-31-BLST-TZN002_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN002_Sts//Value,,L-ISB-31-LCS-TZN002,,
L-ISE-31-BLST-TZN007_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN007_Sts//Value,,L-ISE-31-LCS-TZN007,,
L-ISE-31-LAMP-TZN007_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN007_Sts//Value,,L-ISE-31-LCS-TZN007,,
L-ISD-31-BLST-TZN002_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN002_Sts//Value,,L-ISD-31-LCS-TZN002,,
L-ISD-31-LAMP-TZN004_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN004_Sts//Value,,L-ISD-31-LCS-TZN004,,
L-ISE-31-LAMP-TZN002_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN002_Sts//Value,,L-ISE-31-LCS-TZN002,,
L-ISA-31-BLST-TZN001_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISA-31-BLST-TZN001_Sts//Value,,L-ISA-31-LCS-TZN001,,
L-ISB-31-LAMP-TZN002_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN002_Sts//Value,,L-ISB-31-LCS-TZN002,,
L-ISE-31-BLST-TZN005_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN005_Sts//Value,,L-ISE-31-LCS-TZN005,,
L-ISB-31-BLST-TZN007_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN007_Sts//Value,,L-ISB-31-LCS-TZN007,,
L-ISB-31-LAMP-TZN006_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN006_Sts//Value,,L-ISB-31-LCS-TZN006,,
L-ISE-31-BLST-TZN002_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN002_Sts//Value,,L-ISE-31-LCS-TZN002,,
L-ISB-31-BLST-TZN005_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN005_Sts//Value,,L-ISB-31-LCS-TZN005,,
L-ISC-31-LAMP-TZN010_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN010_Sts//Value,,L-ISC-31-LCS-TZN010,,
L-ISD-31-LAMP-TZN005_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN005_Sts//Value,,L-ISD-31-LCS-TZN005,,
L-ISD-31-BLST-TZN006_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN006_Sts//Value,,L-ISD-31-LCS-TZN006,,
L-ISD-31-BLST-TZN008_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN008_Sts//Value,,L-ISD-31-LCS-TZN008,,
L-ISC-31-BLST-TZN011_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN011_Sts//Value,,L-ISC-31-LCS-TZN011,,
L-ISB-31-LAMP-TZN001_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN001_Sts//Value,,L-ISB-31-LCS-TZN001,,
L-ISE-31-LAMP-TZN015_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN015_Sts//Value,,L-ISE-31-LCS-TZN015,,
L-ISD-31-BLST-TZN003_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN003_Sts//Value,,L-ISD-31-LCS-TZN003,,
L-ISE-31-LAMP-TZN001_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN001_Sts//Value,,L-ISE-31-LCS-TZN001,,
L-ISE-31-BLST-TZN014_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN014_Sts//Value,,L-ISE-31-LCS-TZN014,,
L-ISB-31-LAMP-TZN004_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN004_Sts//Value,,L-ISB-31-LCS-TZN004,,
L-ISD-31-BLST-TZN004_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN004_Sts//Value,,L-ISD-31-LCS-TZN004,,
L-ISC-31-LAMP-TZN005_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN005_Sts//Value,,L-ISC-31-LCS-TZN005,,
L-ISE-31-BLST-TZN008_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN008_Sts//Value,,L-ISE-31-LCS-TZN008,,
L-ISE-31-BLST-TZN015_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN015_Sts//Value,,L-ISE-31-LCS-TZN015,,
L-ISE-31-LAMP-TZN004_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN004_Sts//Value,,L-ISE-31-LCS-TZN004,,
L-ISC-31-BLST-TZN009_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN009_Sts//Value,,L-ISC-31-LCS-TZN009,,
L-ISC-31-BLST-TZN010_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN010_Sts//Value,,L-ISC-31-LCS-TZN010,,
L-ISD-31-LAMP-TZN001_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN001_Sts//Value,,L-ISD-31-LCS-TZN001,,
L-ISC-31-LAMP-TZN009_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN009_Sts//Value,,L-ISC-31-LCS-TZN009,,
L-ISC-31-BLST-TZN003_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN003_Sts//Value,,L-ISC-31-LCS-TZN003,,
L-ISB-31-LAMP-TZN003_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN003_Sts//Value,,L-ISB-31-LCS-TZN003,,
L-ISE-31-BLST-TZN006_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN006_Sts//Value,,L-ISE-31-LCS-TZN006,,
L-ISE-31-BLST-TZN004_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN004_Sts//Value,,L-ISE-31-LCS-TZN004,,
L-ISE-31-LAMP-TZN012_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN012_Sts//Value,,L-ISE-31-LCS-TZN012,,
L-ISB-31-BLST-TZN009_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN009_Sts//Value,,L-ISB-31-LCS-TZN009,,
L-ISE-31-LAMP-TZN005_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN005_Sts//Value,,L-ISE-31-LCS-TZN005,,
L-ISD-31-LAMP-TZN002_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN002_Sts//Value,,L-ISD-31-LCS-TZN002,,
L-ISB-31-BLST-TZN003_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN003_Sts//Value,,L-ISB-31-LCS-TZN003,,
L-ISB-31-BLST-TZN008_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISB-31-BLST-TZN008_Sts//Value,,L-ISB-31-LCS-TZN008,,
L-ISB-31-LAMP-TZN005_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN005_Sts//Value,,L-ISB-31-LCS-TZN005,,
L-ISE-31-LAMP-TZN013_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN013_Sts//Value,,L-ISE-31-LCS-TZN013,,
L-ISC-31-BLST-TZN004_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISC-31-BLST-TZN004_Sts//Value,,L-ISC-31-LCS-TZN004,,
L-ISE-31-BLST-TZN009_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISE-31-BLST-TZN009_Sts//Value,,L-ISE-31-LCS-TZN009,,
L-ISE-31-LAMP-TZN006_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN006_Sts//Value,,L-ISE-31-LCS-TZN006,,
L-ISB-31-LAMP-TZN009_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN009_sts//Value,,L-ISB-31-LCS-TZN009,,
L-ISE-31-LAMP-TZN014_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN014_Sts//Value,,L-ISE-31-LCS-TZN014,,
L-ISE-31-LAMP-TZN003_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN003_Sts//Value,,L-ISE-31-LCS-TZN003,,
L-ISC-31-LAMP-TZN007_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN007_Sts//Value,,L-ISC-31-LCS-TZN007,,
L-ISB-31-LAMP-TZN008_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISB-31-LAMP-TZN008_Sts//Value,,L-ISB-31-LCS-TZN008,,
L-ISC-31-LAMP-TZN008_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN008_Sts//Value,,L-ISC-31-LCS-TZN008,,
L-ISC-31-LAMP-TZN002_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN002_Sts//Value,,L-ISC-31-LCS-TZN002,,
L-ISA-31-LAMP-TZN002_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISA-31-LAMP-TZN002_Sts//Value,,L-ISA-31-LCS-TZN002,,
L-ISC-31-LAMP-TZN011_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN011_Sts//Value,,L-ISC-31-LCS-TZN011,,
L-ISD-31-BLST-TZN007_Sts,Dali Ballast Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Ballast.L-ISD-31-BLST-TZN007_Sts//Value,,L-ISD-31-LCS-TZN007,,
L-ISD-31-LAMP-TZN007_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISD-31-LAMP-TZN007_Sts//Value,,L-ISD-31-LCS-TZN007,,
L-ISC-31-LAMP-TZN001_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN001_Sts//Value,,L-ISC-31-LCS-TZN001,,
L-ISC-31-LAMP-TZN003_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN003_Sts//Value,,L-ISC-31-LCS-TZN003,,
L-ISC-31-LAMP-TZN004_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISC-31-LAMP-TZN004_Sts//Value,,L-ISC-31-LCS-TZN004,,
L-ISE-31-LAMP-TZN009_Sts,Dali Lamp Status,brick:Status,,/EB-T-B1-LBES-001/General Lights/Dynalite OPC SmartConnector/SmartConnector OPC Client Service/Dynalite/[0].Level31/Dynalite.Presets.Level 31.Tenancy.Lamp.L-ISE-31-LAMP-TZN009_Sts//Value,,L-ISE-31-LCS-TZN009,,
