Id,rdf_label,rdf_type,brick_hasUnit,EBO_path,brick_isPartOf,brick_isPointOf,brick_hasLocation,brick_isFedBy
LE-T-05M-EML-015_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-015,,
LE-T-05M-EML-015_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-015,,
LE-T-05M-EXL-016,LE-T-05M-EXL-016,ext:Exit_Light,,,,,Room_05M.17,
LE-T-05M-EXL-016_LampState,Lamp State,brick:Status,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EXL-016,,
LE-T-05M-EXL-016_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EXL-016,,
LE-T-05M-EML-017,LE-T-05M-EML-017,ext:Emergency_Light,,,,,Room_05M.17,
LE-T-05M-EML-017_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-017_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-017,,
LE-T-05M-EML-018,LE-T-05M-EML-018,ext:Emergency_Light,,,,,Room_05M.17,
LE-T-05M-EML-018_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-018_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-018,,
LE-T-05M-EML-019,LE-T-05M-EML-019,ext:Emergency_Light,,,,,Room_05M.03,
LE-T-05M-EML-019_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-019_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-019,,
LE-T-05M-EML-020,LE-T-05M-EML-020,ext:Emergency_Light,,,,,Room_05M.18,
LE-T-05M-EML-020_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-020_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-020,,
LE-T-05M-EML-021,LE-T-05M-EML-021,ext:Emergency_Light,,,,,Room_05M.18,
LE-T-05M-EML-021_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-021,,
LE-T-05M-EML-021_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-021,,
LE-T-05M-EXL-022,LE-T-05M-EXL-022,ext:Exit_Light,,,,,Room_05M.03,
LE-T-05M-EXL-022_LampState,Lamp State,brick:Status,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EXL-022,,
LE-T-05M-EXL-022_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EXL-022,,
LE-T-05M-EML-023,LE-T-05M-EML-023,ext:Emergency_Light,,,,,Room_05M.Terrace,
LE-T-05M-EML-023_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-023_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-023,,
LE-T-05M-EML-024,LE-T-05M-EML-024,ext:Emergency_Light,,,,,Room_05M.Terrace,
LE-T-05M-EML-024_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-024_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-024,,
LE-T-05M-EML-025,LE-T-05M-EML-025,ext:Emergency_Light,,,,,Room_05M.Terrace,
LE-T-05M-EML-025_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-025_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-025,,
LE-T-05M-EML-026,LE-T-05M-EML-026,ext:Emergency_Light,,,,,Room_05M.Terrace,
LE-T-05M-EML-026_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-026_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-026,,
LE-T-05M-EML-027,LE-T-05M-EML-027,ext:Emergency_Light,,,,,Room_05M.Terrace,
LE-T-05M-EML-027_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-027,,
LE-T-05M-EML-027_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-027,,
LE-T-05M-EXL-028,LE-T-05M-EXL-028,ext:Exit_Light,,,,,Room_05M.03,
LE-T-05M-EXL-028_LampState,Lamp State,brick:Status,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-028_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EXL-028,,
LE-T-05M-EXL-029,LE-T-05M-EXL-029,ext:Exit_Light,,,,,Room_05M.03,
LE-T-05M-EXL-029_LampState,Lamp State,brick:Status,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EXL-029,,
LE-T-05M-EXL-029_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EXL-029,,
LE-T-05M-EML-030,LE-T-05M-EML-030,ext:Emergency_Light,,,,,Room_05M.03,
LE-T-05M-EML-030_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-030_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-030,,
LE-T-05M-EML-031,LE-T-05M-EML-031,ext:Emergency_Light,,,,,Room_05M.03,
LE-T-05M-EML-031_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-031,,
LE-T-05M-EML-031_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-031,,
LE-T-05M-EXL-032,LE-T-05M-EXL-032,ext:Exit_Light,,,,,Room_05M.03,
LE-T-05M-EXL-032_LampState,Lamp State,brick:Status,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EXL-032,,
LE-T-05M-EXL-032_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EXL-032,,
LE-T-05M-EML-033,LE-T-05M-EML-033,ext:Emergency_Light,,,,,Room_05M.13,
LE-T-05M-EML-033_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-033_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-033,,
LE-T-05M-EML-034,LE-T-05M-EML-034,ext:Emergency_Light,,,,,Room_05M.14,
LE-T-05M-EML-034_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LTReqDuration,Last Test Required Duration,ext:Last_Test_Required_Duration,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LTResult,Last Test Result,ext:Last_Test_Result,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LTMinutes,Last Test Minutes,ext:Last_Test_Minutes,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LastDtResult,Last Discharge Test Result,ext:Last_Discharge_Test_Result,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LastFtResult,Last Function Test Result,ext:Last_Function_Test_Result,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_LastUpdate,Last Update,ext:Last_Update,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-034_BatteryState,Battery State,brick:Status,,,,LE-T-05M-EML-034,,
LE-T-05M-EML-035,LE-T-05M-EML-035,ext:Emergency_Light,,,,,Room_05M.03,
LE-T-05M-EML-035_LampState,Lamp State,brick:Status,,,,LE-T-05M-EML-035,,
LE-T-05M-EML-035_FittingStatus,Fitting Status,brick:Status,,,,LE-T-05M-EML-035,,
LE-T-05M-EML-035_FaultReason,Fault Reason,ext:Fault_Reason,,,,LE-T-05M-EML-035,,
LE-T-05M-EML-035_LastDischargeTestDateTime,Last Discharge Test Date Time,ext:Last_Discharge_Test_Date_Time,,,,LE-T-05M-EML-035,,
